"","id","a_0","a_1","a_2","l_0","l_1","l_2","m_0","m_1","m_2","n_0","n_1","n_2","o_0","o_1","o_2","p_0","p_1","p_2","wa_0","wa_1","wa_2","wax_0","wax_1","wax_2","wsx_0","wsx_1","wsx_2","e5_0","e5_1","e5_2","h_0","h_1","h_2","s_0","s_1","s_2"
"5186",5186,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1.03880998737184,0.735442020386299,1.75672758745528,1.03880998737184,0.76398451591021,1.34211267548813,1,0.368855552909177,0.126111285908202,3,5,5,"H","H1","H11",0,1,1
"5187",5187,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0.991614066245504,2.68412875905894,0.933804860187622,0.991614066245504,2.66161983309693,2.48543353611768,1,0.867558704212048,2.48014333580451,3,1,4,"H","H0","H01",0,0,1
"5188",5188,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0.991614066245504,0.712653866285881,0.668556130133656,0.991614066245504,0.706677598173322,0.472453640286903,1,0.867558704212048,0.751309637821845,3,1,3,"H","H0","H00",0,0,0
"5189",5189,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0.975807709478632,0.721774839062545,0.880602799678535,0.975807709478632,0.70431345246493,0.620220398091872,1,0.998685542949684,1.07745824162562,3,5,5,"H","H1","H11",0,0,0
"5190",5190,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1.00424831650864,0.889257392273218,0.873051139190835,1.00424831650864,0.893035239133244,0.779665432862838,1,1.58440274630798,0.522051928681983,3,4,5,"H","H1","H11",0,0,1
"5191",5191,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1.02580058999886,0.602936338558217,0.809762984190778,1.02580058999886,0.618492451824774,0.5008322934891,1,0.87198549144083,0.793020938986784,3,4,4,"H","H0","H01",0,0,0
"5192",5192,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1.01953729962329,0.632806877910146,1.3946285968274,1.01953729962329,0.645170215487555,0.899772832340242,1,0.871756844393692,0.785884278842349,3,4,4,"H","H0","H01",0,0,0
"5193",5193,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.986805622974178,0.654995949446933,0.817829395372947,0.986805622974178,0.646353685939544,0.528607044169013,1,0.86481392386148,0.771842220340775,3,4,4,"H","H0","H01",0,0,0
"5194",5194,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1.09508961474199,1.01796387826298,0.737869948718306,1.09508961474199,1.11476167126827,0.822549137211851,1,0.874603167352004,0.789397884788107,3,2,3,"H","H0","H01",0,0,0
"5195",5195,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.04521781867202,0.601923089163154,0.587098676282798,1.04521781867202,0.629140738263434,0.369367694630045,1,0.37041562363308,0.519580150104851,3,1,1,"H","H1","H10",0,1,1
"5196",5196,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.992677031533104,0.795150763477308,0.755520589500123,0.992677031533104,0.789327899509935,0.59635347994664,1,0.864990957087061,13.9849062050089,3,1,1,"H","H0","H00",0,0,1
"5197",5197,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1.00721740090018,1.5031240175224,1.15484020229514,1.00721740090018,1.51397266615955,1.74839650005702,1,0.97438884207379,0.254792762353536,3,2,4,"H","H1","H11",0,0,1
"5198",5198,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1.0206602014713,0.830130566730133,1.32795145445921,1.0206602014713,0.847281231486264,1.12514834368818,1,0.868783212919241,0.777401603511041,3,3,3,"H","H0","H01",0,0,0
"5199",5199,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1.02580058999886,0.56081601833361,0.776619457267547,1.02580058999886,0.575285402487431,0.446777837053731,1,0.87198549144083,0.796165761057117,3,5,5,"H","H0","H01",0,0,0
"5200",5200,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.01444983437373,0.858506847203933,0.884460340359448,1.01444983437373,0.870912128954743,0.770287237998483,1,0.975160218908653,0.861565298764883,3,3,2,"H","H1","H10",0,0,0
"5201",5201,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.980437721609284,1.41288285144449,0.619897843576265,0.980437721609284,1.38524364377107,0.858709547601413,1,1.10475177206397,0.809950622046558,3,4,1,"H","H1","H10",0,1,1
"5202",5202,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1.03880998737184,0.692494897026198,1.61002534331817,1.03880998737184,0.719370615234848,1.15820492176649,1,1.47819543346023,1.6345451927972,3,2,4,"H","H1","H10",0,0,0
"5203",5203,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1.01444983437373,1.27454981863437,0.968642683540948,1.01444983437373,1.2929668524147,1.25242288165247,1,0.975160218908653,0.864874548142651,3,4,2,"H","H1","H10",0,0,0
"5204",5204,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1.03869589341417,1.0483890445801,0.710063909493567,1.03869589341417,1.08895739530575,0.773229345382735,1,0.351079946463583,0.569187446569038,3,4,1,"H","H1","H10",0,1,1
"5205",5205,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0.949026462615607,0.965623838254236,0.909443114806688,0.949026462615607,0.916402575435723,0.833416012621135,1,0.973404543828283,1.14004936056244,3,4,5,"H","H1","H11",0,0,0
"5206",5206,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1.00840601630582,0.729248871815111,0.862605985517644,1.00840601630582,0.735378949722591,0.634342283654385,1,0.976157568880719,1.02876928894159,3,5,5,"H","H1","H11",0,0,0
"5207",5207,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1.04521781867202,0.617699374996406,0.632060351046447,1.04521781867202,0.645630393328812,0.408077373053664,1,0.37041562363308,0.382060362976568,3,1,1,"H","H1","H10",0,1,1
"5208",5208,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.991614066245504,1.15259370186178,0.775910606178754,0.991614066245504,1.14292812743211,0.8868100561746,1,0.867558704212048,0.945214201998957,3,2,3,"H","H0","H01",0,0,0
"5209",5209,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0.957956158940521,0.743204695673054,0.798931033098547,0.957956158940521,0.711957515573517,0.568804953439425,1,0.96528609768976,0.848019629450757,3,1,1,"H","H0","H00",0,0,0
"5210",5210,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1.01444983437373,0.695581633325188,0.791446294441283,1.01444983437373,0.705632672720145,0.558470364061058,1,0.975160218908653,0.870041955176647,3,2,2,"H","H1","H10",0,0,0
"5211",5211,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1.01444983437373,0.858506847203933,0.634557868081347,1.01444983437373,0.870912128954743,0.552644143835709,1,0.975160218908653,0.861565298764883,3,3,1,"H","H1","H10",0,0,0
"5212",5212,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0.996309516528754,0.595101496586349,0.764922837908309,0.996309516528754,0.592905284349484,0.45352679271544,1,0.87099049770261,0.762885596157962,3,5,5,"H","H1","H11",0,0,0
"5213",5213,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1.00377205516389,0.590053059381502,0.678929576145109,1.00377205516389,0.592278772071111,0.402115575681985,1,0.846893186480431,0.737660618238544,3,5,5,"H","H0","H01",0,0,0
"5214",5214,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.976867743603744,0.566344221885667,0.579987574312397,0.976867743603744,0.553243402136469,0.320874298809469,1,0.35250787294431,0.510432146952269,3,1,1,"H","H1","H10",0,1,1
"5215",5215,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.985755233532508,0.795608403895965,0.863924238646306,0.985755233532508,0.784275147982893,0.67755431011034,1,0.867362723157318,0.936445287686631,3,3,4,"H","H0","H01",0,0,0
"5216",5216,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1.01335565590765,1.20617960765182,0.847647533623236,1.01335565590765,1.22228892745444,1.03607019473175,1,0.962189348280331,0.990208067520075,3,4,2,"H","H1","H10",0,0,0
"5217",5217,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0.981461242507494,0.886766535100231,0.913623893451447,0.981461242507494,0.870326985353538,0.79515152893456,1,0.997521955344799,0.894396252922826,3,3,2,"H","H1","H10",0,0,0
"5218",5218,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0.957956158940521,0.697377732690842,0.73550173560828,0.957956158940521,0.668057294139168,0.491357299325129,1,0.96528609768976,0.849428188017442,3,1,1,"H","H0","H00",0,0,0
"5219",5219,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0.985755233532508,0.964175776322349,0.842811077484322,0.985755233532508,0.950441317555025,0.801042470934169,1,0.867362723157318,0.749057254008813,3,2,1,"H","H0","H00",0,0,0
"5220",5220,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.06107952122052,0.837309868935143,0.704107430986554,1.06107952122052,0.888452354842919,0.625565905122402,1,1.00307419247734,1.01194377026253,3,2,1,"H","H0","H00",0,1,1
"5221",5221,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0.963581757656485,0.935642716484326,1.79970050459912,0.963581757656485,0.901568253288455,1.62255284037378,1,0.977797324946071,0.86392644980449,3,2,4,"H","H0","H00",0,0,0
"5222",5222,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.946306049370567,0.748379144290766,0.742316601181278,0.946306049370567,0.708195711465121,0.525705433505945,1,0.324862089682993,0.321516809908982,3,2,1,"H","H1","H10",0,1,1
"5223",5223,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1.03880998737184,0.755341881483842,0.709891832264242,1.03880998737184,0.78465669036565,0.557021375622067,1,0.368855552909177,0.584697349548895,3,2,4,"H","H1","H10",0,1,1
"5224",5224,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.991614066245504,0.921593089424074,0.612213090050403,0.991614066245504,0.913864670827562,0.559479914015236,1,0.867558704212048,0.781983063535962,3,2,3,"H","H0","H00",0,0,0
"5225",5225,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1.01335565590765,0.869456533849016,0.787026506521484,1.01335565590765,0.881068696141758,0.693424417929887,1,0.962189348280331,0.833526811228808,3,3,2,"H","H1","H10",0,0,0
"5226",5226,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.985755233532508,2.62679407163835,0.461064110264254,0.985755233532508,2.58937600352967,1.19386834320702,1,0.867362723157318,0.931863852541892,3,1,1,"H","H0","H01",0,0,0
"5227",5227,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.986805622974178,0.644011583579329,1.31317461373873,0.986805622974178,0.635514251936587,0.834541182312283,1,0.86481392386148,0.750119042735127,3,4,3,"H","H0","H01",0,0,0
"5228",5228,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0.991614066245504,0.610194983131174,0.541564638966366,0.991614066245504,0.60507792842531,0.32768880985417,1,0.867558704212048,0.783910168633932,3,4,2,"H","H0","H01",0,0,0
"5229",5229,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0.992677031533104,0.961278454456359,0.560091374360676,0.992677031533104,0.954239042646468,0.534461056864476,1,0.864990957087061,0.752860692556353,3,3,2,"H","H0","H01",0,0,0
"5230",5230,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0.985755233532508,0.715157150029924,0.970001962111276,0.985755233532508,0.70496990344019,0.683822189566381,1,0.867362723157318,0.94982361862685,3,4,3,"H","H0","H01",0,0,0
"5231",5231,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1.02580058999886,0.936011427945537,0.60296068523319,1.02580058999886,0.960161075032211,0.578939379735658,1,0.87198549144083,0.7977125997547,3,3,2,"H","H0","H01",0,0,0
"5232",5232,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1.00995607313604,1.55489056865618,1.79022326560866,1.00995607313604,1.57037117287627,2.81131500932426,1,0.847486422543763,0.727501308894905,3,4,4,"H","H0","H00",0,0,0
"5233",5233,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0.986805622974178,0.704208397116799,0.470621953212196,0.986805622974178,0.69491680602049,0.327043104569344,1,0.86481392386148,0.753177094843707,3,1,4,"H","H0","H00",0,0,0
"5234",5234,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.957956158940521,1.28387608102104,1.78776027189384,0.957956158940521,1.22989699913052,2.19876099356701,1,0.96528609768976,0.329919803245048,3,2,2,"H","H0","H01",0,0,1
"5235",5235,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1.02693693585162,1.29400126494464,0.505626344084896,1.02693693585162,1.32885769401036,0.671905457631546,1,0.868989753925616,0.760189691358432,3,4,4,"H","H0","H00",0,0,0
"5236",5236,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1.01953729962329,0.632806877910146,0.846304829316208,1.01953729962329,0.645170215487555,0.546010669098096,1,0.871756844393692,0.785884278842349,3,4,4,"H","H0","H01",0,0,0
"5237",5237,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0.975807709478632,0.972128931809799,0.923288370282653,0.975807709478632,0.948610906267229,0.875841417679821,1,0.998685542949684,1.05194349538111,3,4,5,"H","H1","H11",0,0,0
"5238",5238,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.985755233532508,1.37230953082824,1.036532374064,0.985755233532508,1.35276130204047,1.40218088394592,1,5.23127569784952,4.5219120047532,3,4,2,"H","H0","H00",0,1,1
"5239",5239,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1.0259134695953,1.03727148165183,0.756027424723579,1.0259134695953,1.06415078465368,0.8045271772393,1,0.87485297402564,0.753689859258158,3,3,1,"H","H0","H00",0,0,0
"5240",5240,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1.03880998737184,0.735442020386299,0.799763770839615,1.03880998737184,0.76398451591021,0.611007137307428,1,1.47819543346023,2.17340661351114,3,5,5,"H","H1","H11",0,0,0
"5241",5241,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1.00377205516389,2.10405985705328,1.07792578728109,1.00377205516389,2.11199648690221,2.27657547587895,1,0.846893186480431,0.728525705055458,3,5,2,"H","H0","H00",0,0,0
"5242",5242,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1.04521781867202,1.44187376324371,0.904096376478868,1.04521781867202,1.50707214961801,1.36253846956186,1,1.47349346335952,1.40810319243732,3,5,3,"H","H1","H10",0,0,0
"5243",5243,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0.991614066245504,0.712653866285881,0.741111453673039,0.991614066245504,0.706677598173322,0.523726862060403,1,5.19384653966434,4.49789385279879,3,1,1,"H","H0","H00",0,1,1
"5244",5244,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1.00829840374699,0.725193391328242,0.714039170715292,1.00829840374699,0.731211338884131,0.522113538034443,1,1.06455390837117,0.957031221869777,3,2,1,"H","H1","H10",0,1,1
"5245",5245,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1.02580058999886,0.56081601833361,0.776619457267547,1.02580058999886,0.575285402487431,0.446777837053731,1,0.87198549144083,0.796165761057117,3,5,5,"H","H0","H01",0,0,0
"5246",5246,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1.03880998737184,0.587582351787486,0.992485188646125,1.03880998737184,0.610386415440274,0.605799476675272,1,0.368855552909177,0.397301169918692,3,1,3,"H","H1","H10",0,1,1
"5247",5247,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1.02693693585162,0.455193232562821,0.650043354229434,1.02693693585162,0.467454743468457,0.303865849394695,1,0.868989753925616,0.759925630067854,3,5,5,"H","H0","H01",0,0,0
"5248",5248,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04521781867202,1.08054045374242,0.783842412544469,1.04521781867202,1.12940013604752,0.88527172736754,1,0.37041562363308,0.524498882440416,3,4,2,"H","H1","H10",0,1,1
"5249",5249,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0.963482165688961,0.698401711874743,0.76721585424429,0.963482165688961,0.672897593877955,0.516257702306003,1,0.966210043230901,0.878314274914975,3,1,1,"H","H0","H00",0,0,0
"5250",5250,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0.957956158940521,0.897574661146935,1.30492079293935,0.957956158940521,0.859837174754657,1.12201940787957,1,0.96528609768976,0.85066630773241,3,2,3,"H","H0","H00",0,0,0
"5251",5251,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1.0206602014713,1.13129003342028,0.785155112208026,1.0206602014713,1.15466271343322,0.90658933232808,1,0.868783212919241,0.784876751779328,3,3,1,"H","H0","H00",0,0,0
"5252",5252,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.946306049370567,0.763953554286258,0.594482139573771,0.946306049370567,0.722933869859232,0.429771273724262,1,1.64720592840457,1.7514436388406,3,2,1,"H","H1","H10",0,0,0
"5253",5253,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1.05642868930685,0.814178283207142,0.713724331054599,1.05642868930685,0.860121296590619,0.613889497034953,1,0.86980240205304,0.747879956413439,3,2,1,"H","H0","H00",0,0,0
"5254",5254,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1.0576307776508,1.87898893524513,1.4370510611088,1.0576307776508,1.98727652878055,2.85581784440069,1,0.867017729861433,0.754413501885164,3,1,4,"H","H0","H01",0,0,0
"5255",5255,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0.97479629776336,0.651448113578658,0.743230503944555,0.97479629776336,0.6350292093014,0.471973079248592,1,0.983440198284962,1.06654866475495,3,5,3,"H","H1","H11",0,0,0
"5256",5256,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0.986805622974178,0.919840574259458,0.893738690135406,0.986805622974178,0.90770385091903,0.811250050751238,1,0.86481392386148,0.75383904021562,3,2,1,"H","H0","H00",0,0,0
"5257",5257,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1.01444983437373,1.05652980775167,0.78429413533736,1.01444983437373,1.07179648848459,0.840603700193644,1,0.975160218908653,0.979692637369837,3,3,5,"H","H1","H11",0,0,0
"5258",5258,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.975807709478632,0.678404668537848,0.85254840946057,0.975807709478632,0.661992505705529,0.564380657814066,1,0.998685542949684,0.657770583055689,3,5,5,"H","H1","H11",0,0,1
"5259",5259,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0.995726636596579,0.76559234585363,0.800841433561995,0.995726636596579,0.76232069154092,0.610497995447602,1,1.07438216850575,1.08601291389208,3,3,4,"H","H0","H01",0,1,1
"5260",5260,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0.991614066245504,1.4800319359306,0.555980185596931,0.991614066245504,1.46762048616135,0.815967910281843,1,0.867558704212048,0.750998657487783,3,4,3,"H","H0","H00",0,0,0
"5261",5261,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1.0576307776508,0.772284984903951,0.830134808800669,1.0576307776508,0.816792369151998,0.678047777195839,1,0.867017729861433,0.75274216793448,3,3,4,"H","H0","H01",0,0,0
"5262",5262,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0.985755233532508,0.882916842878404,1.59954564295559,0.985755233532508,0.870339898641386,1.39214839276224,1,0.867362723157318,0.775985308511885,3,2,1,"H","H0","H00",0,0,0
"5263",5263,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0.975807709478632,0.721774839062545,0.881179115646642,0.975807709478632,0.70431345246493,0.620626305181081,1,0.998685542949684,1.07745824162562,3,5,5,"H","H1","H11",0,0,0
"5264",5264,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1.01444983437373,0.824958097707218,0.925012553140886,1.01444983437373,0.836878605584355,0.774123215620569,1,0.975160218908653,0.98788154082467,3,4,5,"H","H1","H11",0,0,0
"5265",5265,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1.00377205516389,0.751585499531575,1.54677696988508,1.00377205516389,0.754420521496187,1.166920288259,1,0.846893186480431,0.728470665617848,3,1,3,"H","H0","H00",0,0,0
"5266",5266,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.957956158940521,0.712469823558953,0.888228821892588,0.957956158940521,0.682514855537565,0.606229366058322,1,0.96528609768976,0.951214393779181,3,1,1,"H","H0","H00",0,0,0
"5267",5267,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1.03869589341417,1.0483890445801,1.07521479492373,1.03869589341417,1.08895739530575,1.17086310247436,1,1.53716325109374,0.464980145112221,3,4,3,"H","H1","H10",0,0,1
"5268",5268,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.957956158940521,0.897574661146935,0.751173445391286,0.957956158940521,0.859837174754657,0.645886853035965,1,0.96528609768976,0.85066630773241,3,2,1,"H","H0","H00",0,0,0
"5269",5269,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.991614066245504,0.610194983131174,0.788501502831189,0.991614066245504,0.60507792842531,0.477104855893339,1,5.19384653966434,4.69306468484451,3,4,5,"H","H0","H01",0,1,1
"5270",5270,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1.00829840374699,0.566468679013423,3.44207300109658,1.00829840374699,0.571169464821899,1.96600699391424,1,0.988665421974183,3.21825889356613,3,1,1,"H","H1","H10",0,0,1
"5271",5271,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1.05642868930685,1.40141451057309,0.662248537368475,1.05642868930685,1.48049449458033,0.9804553136179,1,0.86980240205304,0.776270367564086,3,2,2,"H","H0","H01",0,0,0
"5272",5272,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.957956158940521,1.07977347123516,0.484767182443678,0.957956158940521,1.03437564703031,0.501431367999241,1,0.96528609768976,0.924972394858812,3,2,1,"H","H0","H01",0,0,0
"5273",5273,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0.991614066245504,1.11503147332925,1.62956002522723,0.991614066245504,1.10568089325973,1.80177338431359,1,0.867558704212048,0.750617124576585,3,3,3,"H","H0","H00",0,0,0
"5274",5274,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1.00721740090018,0.631985608049909,0.756222265591361,1.00721740090018,0.636546901546352,0.481370940042544,1,0.97438884207379,1.96855519376355,3,5,5,"H","H1","H11",0,0,1
"5275",5275,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1.00829840374699,0.55040826703108,1.24903733020274,1.00829840374699,0.554975777056584,0.693185462901946,1,0.988665421974183,1.08402197129729,3,1,3,"H","H1","H10",0,0,0
"5276",5276,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1.07704752877621,1.6007268434795,1.10142063063663,1.07704752877621,1.72405889101533,1.8989140309968,1,0.847438558162979,0.729187341408928,3,4,2,"H","H0","H00",0,0,0
"5277",5277,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1.04521781867202,0.848822124128916,0.642363798280573,1.04521781867202,0.887204009022574,0.569907737085492,1,1.47349346335952,1.3831137687194,3,3,1,"H","H1","H10",0,0,0
"5278",5278,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.963482165688961,0.72709848580019,0.939409104013131,0.963482165688961,0.700546423767931,0.658099688271436,1,0.966210043230901,0.919403685982954,3,1,2,"H","H0","H00",0,0,1
"5279",5279,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0.991719656539516,0.677689422201732,1.21323872552545,0.991719656539516,0.672077921026365,0.815390960359824,1,0.870016519733503,0.754052988590811,3,1,3,"H","H0","H00",0,0,0
"5280",5280,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.957956158940521,0.711713800472016,0.841383944584734,0.957956158940521,0.681790618565133,0.573647680029197,1,0.96528609768976,1.17331939720065,3,4,4,"H","H0","H01",0,0,1
"5281",5281,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1.01444983437373,1.09658978241344,0.711098166914936,1.01444983437373,1.11243532314524,0.791050719100005,1,0.975160218908653,1.01073662228287,3,4,4,"H","H1","H10",0,0,0
"5282",5282,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.975807709478632,0.678404668537848,0.85254840946057,0.975807709478632,0.661992505705529,0.564380657814066,1,0.998685542949684,1.09280870140931,3,5,5,"H","H1","H11",0,0,0
"5283",5283,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0.985755233532508,1.19773261757062,0.884773589957714,0.985755233532508,1.18067119614283,1.04462669277096,1,0.867362723157318,0.780189059966027,3,3,1,"H","H0","H00",0,0,0
"5284",5284,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.957956158940521,1.3243450611498,1.14882861101099,0.957956158940521,1.26866450789091,1.45747808443925,1,0.96528609768976,0.963004379323252,3,4,2,"H","H0","H00",0,0,0
"5285",5285,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0.985755233532508,1.05243823495964,0.541811442475291,0.985755233532508,1.03744649808118,0.562100383616303,1,0.867362723157318,0.749424808914348,3,3,4,"H","H0","H00",0,0,0
"5286",5286,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1.00840601630582,0.729248871815111,0.862605985517644,1.00840601630582,0.735378949722591,0.634342283654385,1,0.976157568880719,1.02876928894159,3,5,5,"H","H1","H11",0,0,0
"5287",5287,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.949982559988868,0.762188897425314,1.13592450001026,0.949982559988868,0.724066159971193,0.822484490739625,1,0.987575774493093,0.904627587767437,3,2,2,"H","H1","H10",0,0,0
"5288",5288,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0.963581757656485,1.33585405357218,0.636763576092349,0.963581757656485,1.28720459691362,0.819645002293226,1,0.977797324946071,1.65838061782963,3,2,2,"H","H0","H01",0,0,0
"5289",5289,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1.04521781867202,0.63325357182898,1.44571823135175,1.04521781867202,0.66188791701335,0.956903428737637,1,1.47349346335952,1.39550167985599,3,1,4,"H","H1","H10",0,0,0
"5290",5290,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0.990376523687955,1.1592454932056,1.08653324778572,0.990376523687955,1.14808952166189,1.24743743672004,1,0.874009483246945,0.860088190608747,3,3,4,"H","H1","H11",0,0,0
"5291",5291,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0.963852717221639,0.596826183870382,2.04707793864491,0.963852717221639,0.575252539032489,1.17758678180288,1,0.869084752829146,0.761365031704155,3,1,1,"H","H1","H10",0,0,0
